budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,scope
7500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://500days.com,19913,"[{""id"": 248, ""name"": ""date""}, {""id"": 572, ""name"": ""sex""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2301, ""name"": ""architect""}, {""id"": 2861, ""name"": ""gallery""}, {""id"": 4434, ""name"": ""interview""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10855, ""name"": ""fate""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 180509, ""name"": ""ikea""}, {""id"": 201689, ""name"": ""year""}, {""id"": 201696, ""name"": ""heartache""}]",en,(500) Days of Summer,"Tom (Joseph Gordon-Levitt), greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer (Zooey Deschanel), suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",45.610993,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Watermark"", ""id"": 4364}, {""name"": ""Dune Entertainment III"", ""id"": 6332}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-07-17,60722734,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}]",Released,It was almost like falling in love.,(500) Days of Summer,7.2,2904,6.770548286706772
34000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",http://themazerunnermovie.com/,198663,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 2158, ""name"": ""maze""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 11469, ""name"": ""memory loss""}, {""id"": 15261, ""name"": ""erased memory""}, {""id"": 18029, ""name"": ""trapped""}, {""id"": 162988, ""name"": ""dystopic future""}, {""id"": 204967, ""name"": ""runner""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",131.815575,"[{""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Gotham Group"", ""id"": 3672}, {""name"": ""Dayday Films"", ""id"": 8569}, {""name"": ""Temple Hill Entertainment"", ""id"": 12292}, {""name"": ""TSG Entertainment"", ""id"": 22213}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-09-10,348319861,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Run - Remember - Survive,The Maze Runner,7.0,5371,6.76850336988906
75000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.thehungergames.movie/,70160,"[{""id"": 3298, ""name"": ""hallucination""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 11322, ""name"": ""female protagonist""}, {""id"": 18101, ""name"": ""bow and arrow""}, {""id"": 18106, ""name"": ""knife throwing""}, {""id"": 18109, ""name"": ""knife fight""}, {""id"": 18249, ""name"": ""game""}, {""id"": 53995, ""name"": ""archery""}, {""id"": 164092, ""name"": ""blindness""}, {""id"": 179751, ""name"": ""glamour""}, {""id"": 179776, ""name"": ""roasted pig""}, {""id"": 179778, ""name"": ""sponsor""}, {""id"": 179780, ""name"": ""chariot""}, {""id"": 179781, ""name"": ""fictional tv show""}, {""id"": 179803, ""name"": ""mine explosion""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,The Hunger Games,"Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching.",68.550698,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Color Force"", ""id"": 5420}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-03-12,691210692,142.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,May The Odds Be Ever In Your Favor.,The Hunger Games,6.9,9455,6.768497369691873
200000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",http://disney.go.com/disneypictures/pirates/,58,"[{""id"": 616, ""name"": ""witch""}, {""id"": 663, ""name"": ""fortune teller""}, {""id"": 910, ""name"": ""bondage""}, {""id"": 911, ""name"": ""exotic island""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 1316, ""name"": ""captain""}, {""id"": 1317, ""name"": ""card game""}, {""id"": 1319, ""name"": ""east india trading company""}, {""id"": 1461, ""name"": ""compass""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 12988, ""name"": ""pirate""}, {""id"": 157186, ""name"": ""swashbuckler""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,Pirates of the Caribbean: Dead Man's Chest,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.",145.84737900000002,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Second Mate Productions"", ""id"": 19936}]","[{""iso_3166_1"": ""JM"", ""name"": ""Jamaica""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""BS"", ""name"": ""Bahamas""}, {""iso_3166_1"": ""DM"", ""name"": ""Dominica""}]",2006-06-20,1065659812,151.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""tr"", ""name"": ""T\u00fcrk\u00e7e""}, {""iso_639_1"": ""el"", ""name"": ""\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,Jack is back!,Pirates of the Caribbean: Dead Man's Chest,7.0,5246,6.764418750335694
75000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",https://www.uphe.com/movies/the-bourne-supremacy,2502,"[{""id"": 220, ""name"": ""berlin""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1453, ""name"": ""amnesia""}, {""id"": 1589, ""name"": ""sniper""}, {""id"": 2251, ""name"": ""lie""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 11134, ""name"": ""espionage""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18067, ""name"": ""exploding house""}, {""id"": 18520, ""name"": ""though guy""}, {""id"": 18522, ""name"": ""one against many""}, {""id"": 33779, ""name"": ""rail car""}, {""id"": 164148, ""name"": ""dark past""}, {""id"": 186450, ""name"": ""moscow""}, {""id"": 188955, ""name"": ""hand to hand combat""}]",en,The Bourne Supremacy,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",53.213931,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""The Kennedy/Marshall Company"", ""id"": 862}, {""name"": ""Hypnotic"", ""id"": 7384}, {""name"": ""Motion Picture THETA Produktionsgesellschaft"", ""id"": 11346}, {""name"": ""Ludlum Entertainment"", ""id"": 11347}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-07-23,288500217,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,They should have left him alone.,The Bourne Supremacy,7.2,2825,6.763273190135566
100000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",,1372,"[{""id"": 526, ""name"": ""rebel""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 917, ""name"": ""journalism""}, {""id"": 1465, ""name"": ""loss of family""}, {""id"": 2831, ""name"": ""slavery""}, {""id"": 3070, ""name"": ""mercenary""}, {""id"": 3379, ""name"": ""diamond mine""}, {""id"": 5417, ""name"": ""sierra leone""}, {""id"": 5419, ""name"": ""bootlegger""}, {""id"": 5420, ""name"": ""fisherman""}, {""id"": 5422, ""name"": ""special unit""}, {""id"": 6212, ""name"": ""smuggling""}, {""id"": 33617, ""name"": ""genocide in rwanda""}, {""id"": 158455, ""name"": ""oppression""}]",en,Blood Diamond,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.",52.792678,"[{""name"": ""Bedford Falls Productions"", ""id"": 348}, {""name"": ""Lonely Film Productions GmbH & Co. KG."", ""id"": 430}, {""name"": ""Virtual Studios"", ""id"": 449}, {""name"": ""Spring Creek Productions"", ""id"": 705}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}, {""name"": ""Liberty Pictures"", ""id"": 20938}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-12-07,170877916,143.0,"[{""iso_639_1"": ""af"", ""name"": ""Afrikaans""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It will cost you everything.,Blood Diamond,7.3,2281,6.760972033519006
17000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.pitchperfectmovie.com/,114150,"[{""id"": 271, ""name"": ""competition""}, {""id"": 1253, ""name"": ""roommate""}, {""id"": 3616, ""name"": ""college""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 6027, ""name"": ""music""}, {""id"": 10079, ""name"": ""hazing""}, {""id"": 10556, ""name"": ""male female relationship""}, {""id"": 33928, ""name"": ""audition""}, {""id"": 155939, ""name"": ""group of friends""}, {""id"": 167768, ""name"": ""dorm room""}, {""id"": 177972, ""name"": ""bickering""}, {""id"": 186117, ""name"": ""dj""}, {""id"": 186120, ""name"": ""singing competition""}, {""id"": 186125, ""name"": ""film score""}, {""id"": 186136, ""name"": ""female musician""}, {""id"": 186147, ""name"": ""singing contest""}, {""id"": 206298, ""name"": ""young adult""}, {""id"": 209838, ""name"": ""acapella""}]",en,Pitch Perfect,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",32.746486,"[{""name"": ""Brownstone Productions"", ""id"": 12365}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-09-28,115350426,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Get pitch slapped.,Pitch Perfect,7.3,2247,6.756486071101531
65000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10752, ""name"": ""War""}]",http://300themovie.warnerbros.com,1271,"[{""id"": 3597, ""name"": ""evisceration""}, {""id"": 5538, ""name"": ""javelin""}, {""id"": 5539, ""name"": ""shield""}, {""id"": 6092, ""name"": ""army""}, {""id"": 8637, ""name"": ""fall from height""}, {""id"": 14704, ""name"": ""ancient world""}, {""id"": 171603, ""name"": ""s.a.t.""}, {""id"": 190999, ""name"": ""minions""}]",en,300,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",65.197968,"[{""name"": ""Virtual Studios"", ""id"": 449}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Hollywood Gang Productions"", ""id"": 2994}, {""name"": ""Atmosphere Entertainment MM"", ""id"": 2995}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Nimar Studios"", ""id"": 7636}, {""name"": ""Cruel and Unusual Films"", ""id"": 78685}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-12-09,422610419,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Spartans, prepare for glory!",300,7.0,4997,6.755836994891037
40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",http://www.miramax.com/movie/sin-city/,187,"[{""id"": 4565, ""name"": ""dystopia""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 15365, ""name"": ""held captive""}, {""id"": 18712, ""name"": ""based on graphic novel""}, {""id"": 158973, ""name"": ""black and white and color""}, {""id"": 159362, ""name"": ""black and white scene""}, {""id"": 171570, ""name"": ""black and white to color""}, {""id"": 175593, ""name"": ""mysterious killer""}, {""id"": 175600, ""name"": ""doing the right thing""}, {""id"": 175603, ""name"": ""mercedes""}, {""id"": 175610, ""name"": ""silhouette""}, {""id"": 207268, ""name"": ""neo-noir""}]",en,Sin City,"Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.",66.003433,"[{""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Troublemaker Studios"", ""id"": 10807}, {""name"": ""Miramax"", ""id"": 53009}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-04-01,158733820,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Walk down the right back alley in Sin City and you can find anything...,Sin City,7.2,2691,6.750352849136352
44500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://argothemovie.warnerbros.com/,68734,"[{""id"": 591, ""name"": ""cia""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 1937, ""name"": ""document""}, {""id"": 2020, ""name"": ""revolution""}, {""id"": 2430, ""name"": ""hiding place""}, {""id"": 2519, ""name"": ""canadian""}, {""id"": 2562, ""name"": ""press conference""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 15292, ""name"": ""hanged man""}, {""id"": 34061, ""name"": ""american abroad""}, {""id"": 159306, ""name"": ""crane""}, {""id"": 159514, ""name"": ""subtitled scene""}, {""id"": 161996, ""name"": ""movie poster""}, {""id"": 165340, ""name"": ""based on article""}, {""id"": 185677, ""name"": ""extraction""}, {""id"": 185684, ""name"": ""iran hostage crisis""}, {""id"": 185686, ""name"": ""sweatshop""}, {""id"": 185692, ""name"": ""intelligence agent""}, {""id"": 185699, ""name"": ""film studio""}, {""id"": 185702, ""name"": ""langley virginia""}, {""id"": 208289, ""name"": ""1980s""}]",en,Argo,"As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.",62.01056,"[{""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Smokehouse Pictures"", ""id"": 22695}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-10-11,232324128,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fa"", ""name"": ""\u0641\u0627\u0631\u0633\u06cc""}]",Released,The movie was fake. The mission was real.,Argo,7.1,3423,6.747851939574675
40000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.thesocialnetwork-movie.com/,37799,"[{""id"": 2157, ""name"": ""hacker""}, {""id"": 12361, ""name"": ""hacking""}, {""id"": 162749, ""name"": ""creator""}, {""id"": 170209, ""name"": ""frat party""}, {""id"": 171063, ""name"": ""social network""}, {""id"": 171065, ""name"": ""deposition""}, {""id"": 171067, ""name"": ""intellectual property""}, {""id"": 171068, ""name"": ""entrepreneur""}, {""id"": 171070, ""name"": ""arrogance""}, {""id"": 220076, ""name"": ""young entrepreneur""}, {""id"": 220831, ""name"": ""facebook""}]",en,The Social Network,"On a fall night in 2003, Harvard undergrad and computer programming genius Mark Zuckerberg sits down at his computer and heatedly begins working on a new idea. In a fury of blogging and programming, what begins in his dorm room as a small site among friends soon becomes a global social network and a revolution in communication. A mere six years and 500 million friends later, Mark Zuckerberg is the youngest billionaire in history... but for this entrepreneur, success leads to both personal and legal complications.",69.27821999999999,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-09-30,224920315,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You don't get to 500 million friends without making a few enemies.,The Social Network,7.1,3391,6.74569705795659
